,Rank,isValid,Domain_reg_len,is@,isRedirect,haveDash,SubDomain,LongURL,TinyURL,Label
33958,1,1,0,0,0,0,0,0,0,0
33959,1,1,0,0,0,0,1,1,1,1
33960,1,0,1,0,0,0,1,1,0,1
33961,1,0,1,0,0,0,1,1,0,1
33962,1,0,1,0,0,0,0,0,0,0
33963,1,0,1,0,0,0,0,1,0,1
33964,1,0,1,0,0,0,1,1,0,1
33965,0,1,0,0,0,0,1,0,0,0
33966,0,1,0,0,0,0,0,0,0,0
33967,1,1,0,0,0,0,1,0,0,0
33968,1,1,0,0,0,0,1,1,0,1
33969,1,0,1,0,0,1,1,0,0,1
33970,0,1,0,0,0,0,1,0,0,0
33971,1,1,0,0,1,0,0,0,0,1
33972,1,1,0,0,0,0,1,0,0,0
33973,0,0,1,0,0,0,1,0,0,0
33974,1,0,1,0,0,1,1,1,0,1
33975,1,0,1,0,0,0,1,1,0,1
33976,0,1,0,0,0,0,1,0,1,0
33977,1,0,1,0,0,0,1,1,0,1
33978,0,0,1,0,0,0,1,1,0,0
33979,1,0,1,0,0,1,1,1,0,1
33980,0,1,0,0,0,0,1,0,0,0
33981,1,1,0,0,0,0,1,0,0,0
33982,1,0,1,0,0,0,1,0,0,0
33983,0,1,0,0,0,0,0,1,0,0
33984,0,1,0,0,0,0,0,0,0,1
33985,1,1,0,0,0,0,0,0,0,0
33986,1,0,1,0,0,1,1,1,0,1
33987,1,1,0,0,0,0,1,1,0,1
33988,1,0,1,0,0,0,1,1,0,1
33989,0,1,0,0,0,0,0,0,0,0
33990,1,0,1,0,0,1,1,1,0,1
33991,1,1,0,0,0,0,0,0,0,0
33992,0,0,1,0,0,0,1,0,0,0
33993,0,1,0,0,0,0,1,0,0,0
33994,1,1,0,0,0,0,0,0,0,0
33995,1,1,0,0,0,0,0,1,0,0
33996,1,1,0,0,0,0,0,0,0,0
33997,1,0,1,0,0,0,0,1,1,1
33998,0,1,0,0,0,0,1,0,0,0
33999,1,1,0,0,0,0,1,0,0,1
34000,0,1,0,0,0,0,0,0,0,0
34001,1,1,0,0,0,0,0,0,0,1
34002,1,0,1,0,0,0,1,0,1,1
34003,1,0,1,0,0,0,1,0,0,1
34004,0,0,1,0,0,0,1,1,0,0
34005,1,1,0,0,0,1,0,0,0,0
34006,1,1,0,0,0,0,1,1,0,1
34007,1,1,0,0,0,0,0,0,0,0
34008,1,1,0,0,0,0,1,0,0,0
34009,0,1,0,0,0,1,1,1,0,1
34010,1,1,0,0,0,0,0,0,0,1
34011,1,1,0,0,0,0,1,0,0,0
34012,0,1,0,0,0,0,0,0,0,0
34013,1,0,1,0,0,0,1,1,0,1
34014,1,0,1,0,0,0,1,0,0,1
34015,0,1,0,0,0,1,1,1,0,1
34016,0,0,1,0,0,0,1,0,0,1
34017,0,0,1,0,0,0,0,0,0,0
34018,0,0,1,0,0,0,1,1,0,0
34019,1,1,0,0,0,0,1,1,0,1
34020,0,0,1,0,0,0,0,0,0,0
34021,0,1,0,0,0,0,0,0,0,0
34022,1,0,1,0,0,1,1,1,0,1
34023,1,1,0,0,0,0,1,0,0,1
34024,1,0,1,0,0,0,0,0,0,0
34025,1,0,1,0,0,0,0,0,0,0
34026,1,0,1,0,0,1,1,1,0,1
34027,0,1,0,0,0,0,0,1,0,0
34028,1,0,1,0,0,0,1,1,0,1
34029,1,0,1,0,0,0,1,1,1,1
34030,1,0,1,0,0,0,1,1,0,1
34031,1,1,0,0,0,0,1,0,0,1
34032,1,1,0,0,0,0,1,1,0,1
34033,0,1,0,0,0,0,1,0,0,0
34034,1,0,1,0,0,0,1,0,0,1
34035,0,1,0,0,0,0,1,0,0,0
34036,1,0,1,0,0,0,0,1,0,1
34037,1,1,0,0,0,0,1,0,0,0
34038,1,0,1,0,0,0,1,1,0,1
34039,1,1,0,0,0,0,0,0,0,1
34040,0,1,0,0,0,0,1,1,0,0
34041,1,1,0,0,0,1,1,1,0,1
34042,0,1,0,0,0,0,0,1,1,0
34043,1,0,1,0,0,1,1,1,0,1
34044,1,0,1,0,0,1,1,1,0,1
34045,1,0,1,0,0,0,1,1,0,1
34046,0,0,1,0,0,0,0,0,0,0
34047,1,1,0,0,0,0,0,0,0,1
34048,1,0,1,0,0,0,1,1,0,1
34049,1,0,1,0,0,0,0,0,0,1
34050,0,1,0,0,0,0,0,1,0,1
34051,0,1,0,0,0,0,0,0,0,0
34052,1,1,0,0,0,0,1,1,0,1
34053,1,1,0,0,0,0,1,1,0,1
34054,1,1,0,0,0,0,1,0,0,0
34055,0,1,0,0,0,0,0,0,0,0
34056,1,1,0,0,0,0,0,1,1,1
34057,0,0,1,0,0,0,1,0,0,0
34058,1,1,0,0,0,0,0,1,0,1
34059,1,0,1,0,0,0,0,0,0,0
34060,1,0,1,0,0,0,1,1,0,1
34061,1,1,0,0,0,0,0,1,0,1
34062,1,0,1,0,0,0,1,0,0,1
34063,1,1,1,0,0,0,0,0,0,1
34064,0,0,1,0,0,0,1,0,0,0
34065,1,1,0,0,0,0,0,0,0,1
34066,0,1,0,0,0,0,0,0,0,0
34067,1,0,1,0,0,0,0,0,0,0
34068,0,0,1,0,0,0,1,0,0,0
34069,1,0,1,0,0,1,1,1,0,1
34070,1,0,1,0,0,0,0,1,0,1
34071,1,0,1,0,0,0,1,0,0,1
34072,1,0,1,0,0,0,0,0,0,0
34073,1,0,1,0,0,0,0,0,0,1
34074,1,0,1,0,0,1,1,0,0,1
34075,1,0,1,0,0,0,0,0,0,1
34076,1,1,0,0,0,0,0,1,0,1
34077,1,0,1,0,0,0,0,0,0,0
34078,1,0,1,0,0,0,0,0,0,0
34079,0,1,0,0,0,1,1,1,0,1
34080,1,1,1,0,0,0,1,1,1,1
34081,0,1,0,0,0,0,0,0,0,1
34082,0,1,0,0,0,0,1,0,0,1
34083,0,1,0,0,0,0,0,0,0,0
34084,0,1,0,0,0,0,0,1,0,1
34085,1,0,1,0,0,0,0,0,0,0
34086,1,0,1,0,0,1,1,1,0,1
34087,1,0,1,0,0,0,1,0,0,1
34088,0,0,1,0,0,0,1,1,0,0
34089,1,1,1,0,0,0,1,1,0,1
34090,1,1,0,0,0,0,1,0,0,1
34091,0,1,0,0,0,0,1,0,0,0
34092,1,1,0,0,0,0,1,0,0,1
34093,0,1,0,0,0,0,1,0,1,0
34094,1,0,1,0,0,1,1,1,0,1
34095,0,1,0,0,0,0,0,0,0,0
34096,0,1,0,0,0,0,0,0,0,0
34097,1,0,1,0,0,0,1,0,0,1
34098,1,0,1,0,0,0,1,0,0,1
34099,0,1,0,0,0,0,0,0,0,1
34100,1,0,1,0,0,1,0,0,0,0
34101,1,1,0,0,0,0,1,1,0,1
34102,1,0,1,0,0,0,0,0,0,1
34103,0,1,0,0,0,0,0,0,0,0
34104,0,1,0,0,0,0,0,0,1,1
34105,1,1,0,0,0,0,1,1,0,1
34106,1,0,1,0,0,1,0,1,0,1
34107,1,0,1,0,0,0,0,0,0,0
34108,0,1,0,0,0,0,0,0,1,0
34109,1,0,1,0,0,0,0,0,0,0
34110,1,0,1,0,0,0,0,0,0,1
34111,1,0,1,0,0,1,1,1,0,1
34112,1,0,1,0,0,0,0,0,0,1
34113,1,1,0,0,0,1,0,0,0,1
34114,1,0,1,0,0,1,0,0,0,1
34115,1,1,0,0,0,0,0,0,0,0
34116,0,1,0,0,0,1,1,1,0,1
34117,0,1,0,0,0,1,1,1,0,1
34118,0,0,1,0,0,0,0,0,0,0
34119,0,1,0,0,0,0,0,0,0,0
34120,1,0,1,0,0,0,1,0,0,1
34121,1,0,1,0,0,0,1,0,0,0
34122,0,0,1,0,0,0,1,0,0,0
34123,1,0,1,0,0,1,0,1,0,1
34124,1,0,1,0,0,0,0,1,0,0
34125,1,0,1,0,0,0,0,0,0,0
34126,1,1,0,0,0,0,1,1,0,1
34127,1,1,0,0,0,0,0,0,0,0
34128,1,1,0,0,0,0,1,0,0,0
34129,0,0,1,0,0,0,0,0,0,0
34130,1,1,0,0,0,0,1,1,0,1
34131,1,0,1,0,0,0,0,1,0,1
34132,1,0,1,0,0,0,0,1,0,1
34133,1,1,0,0,0,0,0,0,0,0
34134,1,0,1,0,0,1,1,0,0,1
34135,0,1,0,0,0,0,1,0,0,1
34136,1,0,1,0,0,0,0,0,0,1
34137,1,1,0,0,0,0,0,0,0,1
34138,1,0,1,0,0,0,1,1,0,1
34139,1,0,1,0,0,0,1,1,0,1
34140,1,0,1,0,0,0,0,0,0,0
34141,0,0,1,0,0,0,0,0,0,0
34142,1,0,1,0,0,0,0,0,0,1
34143,1,1,0,0,0,0,1,1,0,1
34144,1,0,1,0,0,0,1,1,0,1
34145,1,1,0,0,0,0,0,0,0,0
34146,0,1,0,0,0,1,0,0,0,1
34147,1,1,0,0,0,1,1,1,1,1
34148,1,0,1,1,0,0,1,1,0,1
34149,0,0,1,0,0,0,1,0,1,1
34150,1,0,1,0,0,0,1,0,0,1
34151,0,0,1,0,0,0,0,0,0,0
34152,1,1,0,0,0,0,0,0,0,1
34153,1,0,1,0,0,0,1,0,0,1
34154,0,0,1,0,0,0,0,0,0,0
34155,1,0,1,0,0,1,1,1,0,1
34156,1,1,0,0,0,0,1,1,0,1
34157,1,1,0,0,0,0,1,1,0,1
34158,0,1,0,0,0,0,1,0,0,0
34159,1,1,0,0,0,0,1,0,0,0
34160,0,1,0,0,0,0,1,0,0,0
34161,1,0,1,0,0,0,0,1,0,1
34162,1,0,1,0,0,0,0,0,0,1
34163,0,1,0,0,0,0,0,0,0,1
34164,0,1,0,0,0,0,0,0,0,0
34165,0,1,0,0,0,0,0,0,0,1
34166,1,1,0,0,0,1,1,0,0,0
34167,1,0,1,0,0,0,0,1,0,1
34168,0,1,0,0,0,0,0,0,0,0
34169,1,0,1,0,0,0,1,1,0,1
34170,1,1,0,0,0,0,0,0,0,0
34171,1,0,1,0,0,0,1,1,0,1
34172,1,0,1,0,0,0,1,0,0,1
34173,0,1,0,0,0,1,1,1,0,1
34174,0,0,1,0,0,0,0,0,0,0
34175,1,0,1,0,0,0,1,0,0,1
34176,1,0,1,0,0,0,0,1,0,1
34177,1,1,0,0,0,0,1,0,0,0
34178,0,0,1,0,0,0,0,0,0,0
34179,1,0,1,0,0,0,1,0,0,0
34180,1,1,0,0,0,0,1,0,0,1
34181,1,1,0,0,0,1,1,0,0,0
34182,0,0,1,0,0,0,1,0,0,0
34183,0,1,0,0,0,0,0,0,0,0
34184,0,1,0,0,0,0,0,0,0,1
34185,1,1,0,0,0,0,0,1,0,1
34186,1,1,0,0,0,0,0,0,0,1
34187,1,0,1,0,0,0,1,0,0,0
34188,1,0,1,0,0,0,0,0,0,1
34189,1,0,1,0,0,0,0,1,0,1
34190,1,1,0,0,0,0,1,0,0,0
34191,1,0,1,0,0,0,0,0,0,0
34192,1,1,0,0,0,0,0,0,0,0
34193,1,0,1,0,0,0,0,1,0,1
34194,0,1,0,0,0,1,1,1,0,0
34195,1,0,1,0,0,0,1,1,0,1
34196,1,1,0,0,0,0,1,1,1,1
34197,1,1,0,0,0,0,1,0,0,0
34198,0,1,0,0,0,0,0,0,0,0
34199,0,0,1,0,0,0,0,0,0,0
34200,1,1,0,0,0,0,1,1,0,1
34201,1,0,1,0,0,1,1,1,0,1
34202,1,1,0,0,0,0,1,0,0,0
34203,0,1,0,0,0,0,0,0,0,0
34204,1,1,0,0,0,0,0,0,0,0
34205,1,0,1,0,0,0,1,1,0,1
34206,1,0,1,0,0,0,1,0,0,1
34207,1,1,0,0,0,1,1,1,0,1
34208,0,1,0,0,0,0,0,0,0,0
34209,0,1,0,0,0,0,1,0,1,0
34210,1,0,1,0,0,0,1,1,0,1
34211,1,0,1,0,0,0,0,1,0,1
34212,1,0,1,0,0,0,0,0,1,1
34213,1,0,1,0,0,0,1,1,0,1
34214,1,1,0,0,0,0,1,1,0,1
34215,1,0,1,0,0,1,1,1,0,1
34216,1,1,0,0,0,0,0,0,0,0
34217,1,0,1,0,0,1,1,1,0,1
34218,0,0,1,0,0,0,0,0,0,0
34219,0,1,0,0,0,0,0,0,0,0
34220,1,0,1,0,0,0,0,0,0,1
34221,1,0,1,0,0,0,0,0,0,1
34222,1,0,1,0,0,1,1,1,0,1
34223,1,1,0,0,0,0,0,0,0,1
34224,0,1,0,0,0,0,1,0,0,0
34225,1,0,1,0,0,0,1,0,0,1
34226,0,0,1,0,0,0,0,0,0,0
34227,1,0,1,0,0,0,1,0,0,1
34228,1,0,1,0,0,0,1,0,0,1
34229,1,1,0,0,0,0,1,0,0,1
34230,1,1,0,0,0,0,1,0,0,0
34231,1,1,0,0,0,1,1,0,0,1
34232,1,0,1,0,0,0,1,1,0,1
34233,1,0,1,0,0,0,1,0,0,1
34234,1,1,0,0,0,0,0,0,0,1
34235,1,0,1,1,0,0,1,1,0,1
34236,0,1,0,0,0,0,1,0,1,0
34237,0,1,0,0,0,1,1,1,0,1
34238,0,1,0,0,0,0,0,0,0,0
34239,1,0,1,0,0,0,1,0,0,1
34240,1,0,1,0,0,0,0,0,1,1
34241,1,1,0,0,0,0,1,0,0,0
34242,1,0,1,0,0,0,1,0,0,1
34243,1,0,1,0,0,1,1,1,0,1
34244,1,1,0,0,0,0,1,0,0,0
34245,0,1,0,0,0,0,0,0,0,1
34246,1,0,1,0,0,1,1,0,0,1
34247,1,0,1,0,0,0,1,1,0,1
34248,1,0,1,0,0,0,1,1,0,1
34249,1,1,0,0,0,0,1,0,0,0
34250,0,0,1,0,0,0,0,0,0,0
34251,1,0,1,0,0,0,0,1,0,1
34252,1,0,1,0,0,0,1,0,0,1
34253,0,0,1,0,0,0,1,0,0,0
34254,1,0,1,0,0,0,1,0,0,1
34255,1,1,0,0,0,0,0,0,0,1
34256,1,0,1,0,0,1,0,1,0,1
34257,0,1,0,0,0,0,1,0,0,0
34258,1,1,0,0,0,0,1,1,0,1
34259,1,0,1,0,0,1,1,1,0,1
34260,1,0,1,0,0,0,0,1,0,1
34261,1,0,1,0,0,0,1,1,0,1
34262,1,0,1,0,0,0,1,0,0,1
34263,1,0,1,0,0,1,1,1,0,1
34264,0,1,0,0,0,0,1,0,0,1
34265,1,1,0,0,0,0,0,1,0,1
34266,1,1,0,0,0,0,1,0,0,1
34267,1,0,1,0,0,0,0,0,0,0
34268,1,0,1,0,0,0,1,1,0,1
34269,1,1,0,0,0,0,0,0,1,0
34270,1,0,1,0,0,0,1,0,0,0
34271,1,0,1,0,0,0,1,1,0,1
34272,1,0,1,0,0,1,1,0,0,1
34273,1,1,0,0,0,0,0,0,0,0
34274,1,1,0,0,0,1,0,0,0,0
34275,1,0,1,0,0,0,0,1,0,1
34276,0,1,0,0,0,0,0,1,0,1
34277,1,0,1,0,0,1,1,0,0,1
34278,1,0,1,0,0,0,1,1,0,1
34279,1,1,0,0,0,0,1,0,0,0
34280,1,0,1,0,0,0,0,1,0,1
34281,1,0,1,0,0,0,1,0,0,0
34282,1,0,1,0,0,0,0,1,0,1
34283,1,1,0,0,0,0,1,1,0,1
34284,0,1,0,0,0,0,1,0,0,0
34285,0,1,0,0,0,0,0,0,0,0
34286,1,1,0,0,0,0,1,1,0,1
34287,1,1,0,0,0,0,0,0,0,1
34288,1,0,1,0,0,1,1,1,0,1
34289,1,0,1,0,0,1,1,1,0,1
34290,0,0,1,0,0,0,0,0,0,0
34291,1,0,1,0,0,0,1,1,0,1
34292,1,1,0,0,0,0,0,1,1,1
34293,1,0,1,0,0,0,1,0,0,1
34294,1,0,1,0,0,0,0,1,0,1
34295,0,1,0,0,0,1,0,0,0,0
34296,1,1,0,0,0,0,0,0,0,0
34297,0,1,0,0,0,0,0,0,0,1
34298,1,0,1,0,0,1,0,1,0,1
34299,0,1,0,0,0,0,1,0,0,0
34300,1,1,0,0,0,0,0,1,0,1
34301,1,1,0,0,0,0,0,0,0,1
34302,1,0,1,0,0,1,1,1,0,1
34303,1,1,0,0,0,0,0,0,1,0
34304,1,1,0,0,0,0,0,0,0,0
34305,1,1,0,0,0,0,1,1,0,1
34306,1,0,1,0,0,1,1,1,0,1
34307,1,0,1,0,0,1,1,1,1,1
34308,1,0,1,0,1,1,0,1,0,1
34309,1,1,0,0,0,0,1,1,0,1
34310,1,1,0,0,0,0,1,0,1,0
34311,1,0,1,0,0,0,0,1,0,1
34312,0,1,0,0,0,0,1,0,0,0
34313,0,0,1,0,0,0,1,0,0,0
34314,1,0,1,0,0,1,1,0,0,1
34315,1,1,0,0,0,0,1,1,0,1
34316,0,1,0,0,0,0,0,0,0,0
34317,1,0,1,0,0,1,1,0,0,1
34318,1,0,1,0,0,0,0,1,0,1
34319,0,1,0,0,0,0,1,0,0,0
34320,0,1,0,0,0,0,1,1,1,0
34321,1,0,1,0,0,1,1,1,0,1
34322,1,1,0,0,0,0,1,0,0,0
34323,0,1,0,0,0,0,1,0,0,0
34324,1,0,1,0,0,0,1,0,0,1
34325,1,1,0,0,0,0,1,1,0,1
34326,1,1,0,0,0,0,1,1,0,1
34327,1,0,1,0,0,0,1,1,0,1
34328,1,0,1,0,0,0,0,0,0,0
34329,1,1,0,0,0,0,0,0,0,1
34330,1,0,1,0,0,0,1,0,0,1
34331,1,0,1,0,0,0,1,0,0,1
34332,1,0,1,0,0,0,1,1,0,1
34333,1,1,0,0,0,0,0,0,0,0
34334,1,0,1,0,0,0,0,1,0,0
34335,1,1,0,0,0,0,1,0,0,1
34336,1,1,0,0,0,0,1,1,0,1
34337,0,0,1,0,0,0,1,0,0,0
34338,1,1,0,0,0,0,1,1,0,1
34339,1,1,0,0,0,0,0,0,0,0
34340,1,1,0,0,0,0,1,1,0,1
34341,1,0,1,0,0,0,1,1,0,1
34342,1,1,0,0,0,0,1,0,0,0
34343,0,1,0,0,0,0,1,0,0,0
34344,0,1,0,0,0,0,0,0,0,1
34345,0,1,0,0,0,0,0,0,0,0
34346,1,1,0,0,0,0,1,1,0,1
34347,1,0,1,0,0,1,0,0,0,1
34348,1,1,0,0,0,0,0,0,0,0
34349,1,0,1,0,0,1,0,0,0,1
34350,1,1,0,0,0,0,1,1,0,1
34351,0,1,0,0,0,0,0,0,0,0
34352,1,0,1,0,0,0,0,0,0,0
34353,1,0,1,0,0,0,0,0,0,0
34354,1,1,0,0,0,0,1,0,0,0
34355,0,1,0,0,0,0,1,0,0,0
34356,1,1,0,0,0,0,0,1,0,1
34357,1,1,0,0,0,0,1,0,0,1
34358,1,0,1,0,0,0,1,1,0,1
34359,0,1,0,0,0,0,0,0,0,0
34360,1,0,1,0,0,1,1,1,1,1
34361,1,1,0,0,0,0,0,1,0,0
34362,1,0,1,0,0,0,1,0,0,1
34363,0,1,0,0,0,1,0,0,1,1
34364,1,0,1,0,0,0,1,0,0,1
34365,1,1,0,0,0,0,1,0,0,0
34366,0,0,1,0,0,0,1,1,0,0
34367,0,1,0,0,0,0,1,0,0,0
34368,0,0,1,0,0,0,1,0,0,0
34369,1,1,0,0,0,0,0,1,0,1
34370,1,1,0,0,0,0,0,1,0,1
34371,1,1,0,0,0,0,1,1,0,1
34372,1,1,0,0,0,0,0,0,0,0
34373,1,0,1,0,0,1,0,0,0,1
34374,0,1,0,0,0,1,1,1,0,1
34375,0,1,0,0,0,1,1,1,0,1
34376,1,0,1,0,0,1,1,1,0,1
34377,1,0,1,0,0,0,0,0,0,0
34378,1,1,0,0,0,0,1,1,0,1
34379,1,1,0,0,0,0,1,0,0,0
34380,0,1,0,0,0,0,0,0,0,0
34381,0,1,0,0,0,0,0,0,0,0
34382,1,1,0,0,0,0,0,0,0,1
34383,1,0,1,0,0,0,0,0,0,1
34384,0,1,0,0,0,0,0,0,0,1
34385,1,0,1,0,0,1,1,1,0,1
34386,1,1,0,0,0,0,1,1,0,1
34387,1,1,0,0,0,0,1,0,0,0
34388,0,1,0,0,0,0,1,0,1,0
34389,0,1,0,0,0,0,1,1,0,0
34390,1,1,0,0,0,1,1,1,0,1
34391,1,1,0,0,0,0,0,0,0,0
34392,1,0,1,0,0,0,1,0,0,1
34393,1,0,1,0,0,0,1,1,0,1
34394,0,1,0,0,0,1,1,0,0,1
34395,1,1,0,0,0,0,0,1,0,1
34396,1,0,1,0,0,0,1,0,0,1
34397,1,0,1,0,0,1,1,0,0,1
34398,0,1,0,0,0,0,0,0,0,0
34399,1,1,1,0,0,0,1,1,0,1
34400,0,0,1,0,0,0,1,1,0,1
34401,1,0,1,0,0,0,0,1,0,1
34402,1,1,0,0,0,0,1,0,1,0
34403,1,0,1,0,1,0,1,1,0,1
34404,1,0,1,0,0,0,0,0,0,0
34405,1,0,1,0,0,0,1,1,0,1
34406,0,1,0,0,0,0,1,0,0,0
34407,1,0,1,0,0,1,1,1,0,1
34408,0,1,0,0,0,0,1,0,0,0
34409,1,0,1,0,0,0,0,0,0,1
34410,1,1,0,0,0,0,0,1,0,1
34411,1,1,0,0,0,0,1,0,1,0
34412,1,1,0,0,0,0,1,0,0,1
34413,1,1,0,0,0,0,1,0,0,0
34414,1,1,0,0,0,0,1,1,0,1
34415,1,0,1,0,0,0,1,1,0,1
34416,0,0,1,0,0,1,0,0,0,1
34417,1,1,0,0,0,0,1,0,1,0
34418,1,1,0,0,0,0,1,0,0,0
34419,1,0,1,0,0,1,1,0,0,1
34420,0,1,0,0,0,0,0,0,0,0
34421,0,1,0,0,0,0,0,0,0,1
34422,1,0,1,0,0,0,0,0,0,1
34423,1,1,0,0,0,0,1,0,0,1
34424,1,1,0,0,0,0,1,0,0,1
34425,1,1,0,0,0,0,1,1,0,1
34426,1,0,1,0,0,0,1,1,0,1
34427,1,0,1,0,0,0,0,1,0,1
34428,0,1,0,0,0,0,0,1,0,0
34429,1,1,0,0,0,0,1,1,0,1
34430,1,1,0,0,0,1,0,0,0,0
34431,1,1,0,0,0,0,1,1,0,1
34432,1,0,1,0,0,1,1,1,0,1
34433,1,1,0,0,0,0,1,1,0,1
34434,1,0,1,0,0,0,0,1,0,1
34435,1,0,1,0,0,0,0,1,0,1
34436,1,1,0,0,0,0,1,1,0,1
34437,0,1,0,0,0,0,0,0,0,0
34438,1,1,0,0,0,0,0,0,0,0
34439,0,0,1,0,0,0,1,1,0,0
34440,1,0,1,0,0,1,0,0,0,1
34441,0,1,0,0,0,1,1,1,0,1
34442,1,1,0,0,0,0,0,0,0,0
34443,1,0,1,0,0,0,0,0,0,0
34444,1,0,1,0,0,0,0,0,0,1
34445,1,1,0,0,0,0,1,0,0,1
34446,1,1,0,0,0,0,1,1,0,1
34447,1,0,1,0,0,0,1,0,0,1
34448,0,1,0,0,0,0,1,1,0,0
34449,1,1,0,0,0,0,0,1,0,1
34450,1,1,0,0,0,0,0,0,0,0
34451,1,1,0,0,0,0,1,0,0,1
34452,1,0,1,0,0,0,0,0,1,1
34453,1,1,1,0,0,0,1,1,0,1
34454,0,0,1,0,0,0,0,0,0,0
34455,0,1,0,0,0,0,0,0,0,0
34456,1,1,0,0,0,1,1,1,0,1
34457,1,1,0,0,0,0,0,0,0,1
34458,0,1,0,0,0,0,0,0,0,1
34459,0,1,0,0,0,0,0,0,0,0
34460,1,0,1,0,0,0,1,0,0,1
34461,1,0,1,0,0,0,1,1,0,1
34462,1,0,1,0,0,0,0,0,0,1
34463,1,0,1,0,0,0,1,1,0,1
34464,0,1,0,0,0,0,1,0,0,0
34465,1,1,0,0,0,1,1,0,0,1
34466,1,1,0,0,0,0,0,0,0,0
34467,1,1,0,0,0,0,0,0,0,0
34468,1,0,1,0,0,0,1,1,0,1
34469,1,1,0,0,0,0,0,0,0,0
34470,0,1,0,0,0,0,0,0,0,0
34471,1,1,0,0,0,0,0,0,0,0
34472,0,1,0,0,0,0,0,0,0,0
34473,1,1,0,0,0,0,0,1,0,1
34474,1,0,1,0,0,1,1,1,0,1
34475,1,1,0,0,0,0,0,0,0,0
34476,0,1,0,0,0,0,0,0,0,0
34477,1,1,0,0,0,0,0,1,0,1
34478,1,1,0,1,0,1,0,1,0,0
34479,1,0,1,0,0,0,1,1,0,1
34480,1,1,0,0,0,0,1,1,0,1
34481,1,1,0,0,0,1,1,1,1,1
34482,1,0,1,0,0,1,1,1,0,1
34483,1,0,1,0,0,0,0,0,0,0
34484,1,0,1,0,0,0,0,1,0,1
34485,1,0,1,0,0,0,1,1,0,1
34486,0,1,0,0,0,0,1,1,0,0
34487,1,1,0,0,0,0,0,1,0,1
34488,1,1,0,0,0,0,1,0,1,0
34489,1,0,1,0,0,0,0,1,0,1
34490,1,0,1,0,0,1,0,0,0,1
34491,1,0,1,0,0,1,0,0,0,0
34492,1,0,1,0,0,0,0,1,0,1
34493,1,1,0,0,0,1,0,1,0,1
34494,0,1,0,0,0,0,0,0,0,0
34495,0,1,0,0,0,0,0,0,0,0
34496,1,1,0,0,0,0,1,0,0,1
34497,1,0,1,0,0,0,0,1,0,1
34498,0,0,1,0,0,0,1,0,0,0
34499,1,0,1,0,0,0,1,1,0,1
34500,0,1,0,0,0,0,0,1,0,1
34501,1,1,0,0,0,0,0,0,0,1
34502,0,1,0,0,0,0,0,0,0,0
34503,0,0,1,0,0,0,0,0,0,0
34504,0,1,0,0,0,0,0,0,0,0
34505,1,1,0,0,0,0,1,1,0,1
34506,1,1,0,0,0,0,1,1,1,1
34507,1,0,1,0,0,1,1,1,0,1
34508,1,0,1,0,0,0,1,1,0,1
34509,0,1,0,0,0,0,1,0,0,0
34510,0,1,0,0,0,0,1,0,0,0
34511,1,1,0,0,0,0,0,1,0,1
34512,0,1,0,0,0,0,0,0,0,0
34513,1,1,0,0,0,0,0,1,0,1
34514,0,1,0,0,0,0,0,0,0,0
34515,0,0,1,0,0,0,1,0,0,0
34516,1,1,0,0,0,0,1,1,0,1
34517,0,1,0,0,0,0,0,0,1,1
34518,1,1,0,0,0,0,1,1,0,1
34519,1,1,0,0,0,0,0,0,0,0
34520,0,1,0,0,0,0,0,0,0,0
34521,1,1,0,0,0,0,0,0,0,1
34522,1,0,1,0,0,1,1,0,0,1
34523,1,0,1,0,0,0,0,0,0,1
34524,0,1,0,0,0,0,0,1,0,0
34525,0,1,0,0,0,1,1,1,0,1
34526,1,0,1,0,0,0,1,0,0,0
34527,1,0,1,0,0,0,0,0,0,1
34528,1,0,1,0,0,0,0,0,0,1
34529,1,1,0,0,0,0,1,1,0,1
34530,0,1,0,0,0,1,1,1,0,1
34531,0,1,0,0,0,0,0,1,0,0
34532,0,0,1,0,0,0,0,0,0,0
34533,1,0,1,0,0,0,1,1,0,1
34534,1,1,0,0,0,0,0,0,0,0
34535,0,1,0,0,0,0,0,0,1,0
34536,1,1,0,0,0,0,0,0,0,0
34537,1,0,1,0,0,0,1,1,0,1
34538,0,1,0,0,0,0,1,1,0,0
34539,0,1,0,0,0,1,1,1,0,1
34540,1,1,0,0,0,0,0,0,0,0
34541,1,1,0,0,0,0,1,1,0,1
34542,1,1,0,0,0,0,1,0,0,0
34543,1,0,1,0,0,0,1,1,0,1
34544,1,1,0,0,0,0,0,0,1,0
34545,0,1,0,0,0,0,1,0,0,0
34546,1,0,1,0,0,0,1,1,0,1
34547,0,0,1,0,0,0,1,1,0,1
34548,1,0,1,0,0,1,1,1,0,1
34549,1,1,0,0,0,0,1,0,0,0
34550,1,0,1,0,0,0,1,1,0,1
34551,1,0,1,0,0,1,0,0,0,1
34552,1,0,1,0,0,0,0,0,0,1
34553,1,1,0,0,0,0,1,1,0,1
34554,1,0,1,0,0,0,1,1,0,1
34555,0,1,0,0,0,0,1,0,0,0
34556,1,0,1,0,0,0,0,1,0,1
34557,1,0,1,0,0,0,0,1,0,1
34558,0,1,0,0,0,0,1,1,0,1
34559,1,1,0,0,0,0,1,0,0,1
34560,1,1,0,0,0,0,1,0,0,1
34561,1,1,0,0,0,0,1,0,0,0
34562,1,1,0,0,0,0,1,1,0,1
34563,1,0,1,0,0,0,1,1,0,1
